speed_kmh,payload_kg,ambient_temp_C,hvac_power_kw,road_grade_pct,battery_temp_C,driving_style_index,tire_pressure_bar,trip_distance_km,energy_consumption_kwhper100km
29.0,127.6,-9.1,2.49,-3.5,22.6,0.953,2.52,80.5,19.886
29.7,44.6,27.5,2.42,-4.17,22.4,0.702,2.67,24.2,15.637
38.9,39.3,22.0,1.84,-2.93,26.1,0.568,2.4,178.2,17.109
77.0,213.1,-6.9,1.36,5.04,22.3,0.631,2.44,94.1,25.643
43.5,472.9,38.2,4.73,4.87,35.5,0.84,2.53,31.9,29.88
51.2,108.9,-8.9,1.59,-3.16,33.1,0.636,2.58,54.2,20.442
64.0,128.4,19.5,0.32,-4.6,21.5,0.115,2.36,146.3,16.672
109.3,50.4,28.8,0.84,3.91,41.5,0.697,2.29,158.3,22.535
21.5,302.8,29.4,4.29,6.12,28.8,0.565,2.19,13.1,24.351
91.4,339.9,-8.3,2.93,4.8,18.8,0.966,2.34,16.7,32.378
93.6,321.5,35.3,3.89,-2.36,21.4,0.734,2.17,183.9,27.959
107.9,430.6,35.9,4.04,2.59,31.2,0.344,2.33,69.5,30.156
122.6,243.2,18.1,4.12,4.85,25.2,0.135,2.7,42.7,26.807
22.2,67.2,14.1,2.75,-1.67,40.5,0.482,2.78,29.0,15.627
36.9,144.7,-7.8,0.89,1.86,29.8,0.679,2.46,97.8,22.724
117.5,331.2,18.1,0.74,-0.91,42.5,0.177,2.12,155.4,22.383
70.4,306.6,10.5,2.87,-2.07,18.1,0.649,2.34,106.6,23.633
82.1,265.5,28.6,1.83,7.6,35.1,0.826,2.48,9.0,28.445
92.9,341.5,10.2,2.79,6.86,41.6,0.157,2.3,99.4,26.764
94.7,318.7,24.2,2.49,0.79,23.8,0.706,2.16,65.8,24.605
122.5,440.7,-4.9,3.01,-3.22,19.1,0.068,2.18,138.2,28.581
129.7,293.0,-3.4,0.16,4.46,28.7,0.008,2.38,107.1,26.125
99.2,389.3,-3.0,0.16,-1.68,43.8,0.033,2.17,193.2,23.826
51.6,124.4,-7.7,3.61,-2.81,34.0,0.632,2.2,121.6,23.997
116.8,339.1,17.1,0.97,-0.04,34.3,0.973,2.7,128.3,26.489
25.4,451.1,29.7,3.26,1.89,35.1,0.771,2.62,106.4,24.495
45.4,192.9,20.5,2.73,-3.73,16.2,0.254,2.04,65.6,19.305
118.7,389.6,18.7,4.91,2.43,28.4,0.072,2.26,128.0,27.896
48.2,362.4,24.0,4.18,-4.8,17.3,0.617,2.43,69.9,22.428
44.3,29.8,7.0,2.07,6.59,24.5,0.003,2.05,144.9,20.99
35.2,290.8,8.1,3.08,6.97,39.6,0.793,2.55,51.2,23.679
114.5,65.1,5.7,0.59,4.53,34.7,0.243,2.31,76.7,21.743
75.0,483.7,25.6,1.93,1.07,44.9,0.299,2.32,118.8,24.677
94.2,405.7,-1.9,3.67,-1.69,20.2,0.344,2.21,127.6,28.499
46.3,54.9,-9.3,3.11,4.67,26.9,0.764,2.27,135.4,26.308
103.4,60.9,19.8,2.42,7.11,39.3,0.266,2.69,141.6,24.104
103.6,297.2,37.1,0.88,-2.94,21.5,0.284,2.63,67.1,21.938
54.4,172.4,20.5,4.02,1.06,19.6,0.541,2.75,179.1,23.566
65.2,17.5,29.1,1.37,-0.9,27.8,0.463,2.56,10.8,17.538
43.1,270.8,23.6,4.1,-0.36,26.5,0.956,2.46,41.7,24.115
127.4,193.9,14.9,3.06,0.27,44.4,0.263,2.21,18.7,23.258
91.0,50.5,25.9,1.86,7.37,28.7,0.092,2.53,135.9,23.581
122.8,401.0,31.2,0.2,-1.64,40.8,0.541,2.72,58.4,24.074
53.4,457.5,1.2,1.16,1.4,41.6,0.185,2.06,43.8,24.538
106.0,378.3,6.8,4.45,7.37,19.7,0.414,2.35,98.7,31.483
104.2,411.2,1.2,4.09,1.19,36.5,0.187,2.12,125.7,28.67
96.1,108.2,12.6,2.87,6.23,23.3,0.881,2.65,125.8,27.704
126.2,131.8,34.3,2.33,-4.24,17.8,0.327,2.49,113.7,22.66
63.3,104.3,7.3,3.24,7.39,41.2,0.775,2.7,198.4,25.866
34.4,382.5,8.7,2.33,-2.56,23.8,0.949,2.05,172.7,23.539
93.9,474.0,33.0,3.22,7.74,25.4,0.941,2.72,51.6,31.522
100.2,358.4,15.8,1.54,-2.72,24.7,0.525,2.05,152.9,24.496
83.3,440.7,16.8,4.19,0.78,21.0,0.983,2.23,116.0,29.001
42.7,319.3,33.0,3.51,-0.99,28.0,0.656,2.12,18.8,23.137
75.5,193.8,14.5,1.65,0.63,27.8,0.128,2.12,14.7,18.557
54.3,212.9,24.1,4.15,-1.74,27.3,0.888,2.14,160.9,23.61
67.0,37.7,-5.7,2.44,7.55,42.5,0.469,2.38,111.3,25.617
91.0,15.7,-1.1,0.87,-1.03,25.2,0.153,2.63,116.4,18.439
102.0,347.7,10.2,0.39,3.49,15.9,0.791,2.72,70.6,25.515
45.5,219.2,14.7,3.5,-3.21,20.4,0.624,2.45,186.4,21.567
64.6,276.1,38.3,4.33,5.72,36.6,0.882,2.13,144.1,31.332
49.6,278.8,38.5,4.04,2.05,32.7,0.827,2.06,185.9,26.253
41.8,138.7,32.6,3.28,7.73,43.6,0.32,2.4,24.4,22.903
106.2,237.9,5.8,0.71,0.5,35.8,0.256,2.61,118.8,21.547
120.0,235.4,38.2,0.47,-2.46,20.8,0.734,2.5,129.3,23.02
60.7,194.2,24.5,1.73,-0.5,18.6,0.573,2.47,29.6,19.451
102.6,410.3,9.6,4.27,4.58,30.6,0.07,2.04,72.5,28.681
118.7,225.6,25.1,4.81,3.57,35.0,0.182,2.33,46.9,28.151
113.1,301.8,-9.2,1.21,5.12,20.0,0.151,2.44,197.0,30.619
40.1,447.8,-2.7,3.81,-4.04,33.1,0.59,2.48,111.0,24.265
125.2,433.1,31.5,2.87,2.54,41.0,0.086,2.0,66.5,27.7
61.4,445.2,22.3,0.16,7.12,36.8,0.208,2.16,134.6,25.756
57.3,135.0,8.2,2.71,-3.6,34.9,0.545,2.76,133.6,18.942
26.9,17.5,15.0,4.03,-3.77,38.7,0.133,2.41,72.7,14.745
73.5,130.5,35.3,1.38,4.32,18.1,0.248,2.56,198.8,23.507
32.0,139.4,21.6,4.49,-0.9,21.1,0.907,2.25,162.7,24.465
47.3,454.7,9.9,1.18,3.56,16.1,0.697,2.47,83.1,26.067
54.9,324.6,-4.0,0.38,2.09,19.3,0.307,2.29,133.7,25.056
109.0,40.9,4.7,0.8,7.82,42.4,0.877,2.24,143.6,26.742
116.3,67.7,38.9,4.19,6.56,21.7,0.25,2.33,38.9,26.311
53.3,77.8,11.9,2.09,3.81,34.9,0.589,2.37,176.2,20.454
114.5,315.2,13.6,3.98,-1.6,35.7,0.368,2.26,166.1,24.769
114.3,367.7,14.9,2.66,-1.6,34.4,0.752,2.21,152.4,27.025
104.1,429.8,34.2,2.4,6.47,31.6,0.372,2.5,48.4,29.166
36.1,470.3,20.2,4.03,2.61,29.6,0.249,2.3,31.6,25.396
95.9,100.9,24.7,2.12,5.26,27.6,0.608,2.16,40.2,24.723
124.0,154.9,9.5,4.01,0.85,42.5,0.745,2.61,23.1,24.986
95.1,120.2,-8.5,0.5,-3.66,15.3,0.536,2.58,188.4,23.081
56.5,179.4,36.5,3.18,-0.68,16.6,0.716,2.71,171.0,22.163
75.1,457.3,37.5,3.51,-2.91,29.8,0.422,2.44,22.7,23.259
91.0,287.6,37.5,4.5,5.16,24.9,0.795,2.22,137.2,31.293
76.2,369.1,37.2,1.12,4.11,27.2,0.585,2.69,52.9,24.063
33.2,245.1,30.8,3.02,-3.85,44.9,0.196,2.22,8.4,16.435
54.3,14.4,24.2,2.17,3.08,38.3,0.891,2.52,62.0,19.842
108.3,32.1,32.2,1.91,6.36,41.3,0.837,2.15,90.8,25.99
114.8,269.0,20.0,0.53,4.07,26.1,0.964,2.5,8.9,26.531
35.1,359.4,-3.3,0.67,1.64,22.2,0.569,2.67,68.1,23.473
124.8,107.7,9.6,4.18,-0.95,38.0,0.676,2.43,141.6,25.165
56.2,361.0,38.6,3.75,6.53,39.2,0.864,2.38,49.5,28.548
92.9,405.3,7.6,1.91,0.5,31.5,0.053,2.79,99.6,23.984
102.7,205.9,33.4,4.14,6.12,41.9,0.912,2.02,178.1,30.499
109.3,373.2,-5.3,0.4,5.18,44.0,0.271,2.27,10.5,26.416
124.0,202.0,6.7,3.12,5.61,29.1,0.057,2.73,158.2,26.769
54.4,339.2,7.5,4.34,7.87,21.7,0.238,2.51,79.9,27.165
114.4,382.0,-7.4,4.19,4.73,30.5,0.586,2.43,110.5,33.33
34.5,496.0,-4.0,1.86,-4.56,44.7,0.048,2.51,50.0,20.222
97.6,172.7,-0.3,3.73,-2.33,23.8,0.001,2.26,117.9,23.174
101.6,205.5,31.9,2.14,-4.54,33.5,0.639,2.06,147.5,21.892
94.5,82.8,-6.8,4.2,-2.53,35.8,0.453,2.22,44.3,23.16
47.8,102.0,4.9,2.65,-4.2,21.4,0.844,2.27,71.9,20.262
116.0,346.7,-9.5,3.82,1.52,32.7,0.258,2.38,115.6,30.532
38.6,458.5,24.8,0.39,-4.63,24.4,0.281,2.32,86.3,18.243
25.9,197.3,21.0,2.95,1.14,40.6,0.078,2.42,62.2,18.438
98.9,89.9,22.2,2.75,6.68,36.4,0.539,2.16,93.1,26.844
72.3,142.5,8.7,3.05,4.73,39.8,0.366,2.15,61.7,23.499
113.4,227.5,0.4,3.48,7.27,21.0,0.34,2.28,63.9,30.02
62.2,145.3,26.0,4.59,-2.05,16.0,0.458,2.38,124.1,23.41
38.5,116.8,30.6,3.93,1.9,40.5,0.85,2.27,98.0,23.528
112.0,368.0,-3.1,1.1,-0.86,26.6,0.105,2.46,137.0,24.905
80.4,3.9,14.3,4.13,1.42,20.4,0.524,2.25,168.3,24.344
40.8,269.6,2.4,0.61,2.24,17.8,0.196,2.14,188.9,22.251
99.2,396.9,-1.6,3.11,-4.53,30.5,0.212,2.69,34.5,22.842
76.2,133.1,26.7,4.41,-1.97,19.5,0.257,2.16,127.1,23.237
86.5,301.6,16.9,0.51,4.16,32.0,0.459,2.77,118.6,23.069
70.7,334.5,0.8,4.25,5.05,36.8,0.494,2.79,174.1,28.491
111.2,327.5,5.5,3.99,2.4,31.1,0.872,2.56,179.7,30.36
111.3,222.9,38.3,2.52,-1.48,42.1,0.892,2.4,153.3,27.479
98.0,173.3,32.4,1.54,0.27,19.7,0.587,2.64,121.1,22.196
31.6,418.0,34.0,2.03,-3.75,29.8,0.281,2.7,43.9,18.377
112.3,379.2,13.0,4.84,7.39,19.9,0.818,2.57,58.9,32.586
93.8,160.6,21.2,1.01,6.29,41.3,0.793,2.08,122.5,26.25
96.7,51.5,8.8,2.9,-4.15,43.0,0.798,2.0,32.2,20.458
59.9,35.9,-6.1,0.42,-2.84,27.0,0.016,2.15,40.9,16.131
116.7,47.1,10.1,1.09,2.55,24.2,0.754,2.15,182.7,25.345
99.8,291.4,19.7,3.82,-1.98,23.4,0.853,2.15,191.5,28.545
32.4,25.8,4.4,1.51,7.15,40.8,0.605,2.41,6.0,19.265
64.9,168.5,32.4,4.93,4.82,35.5,0.751,2.42,173.2,26.869
117.5,376.6,-2.4,2.5,-1.45,41.4,0.776,2.58,187.9,29.366
25.2,147.2,8.4,2.58,-4.92,18.5,0.507,2.16,107.5,16.75
125.8,381.7,-3.8,0.18,5.39,29.3,0.814,2.07,92.5,31.208
94.7,372.7,10.2,4.78,0.51,35.3,0.792,2.53,184.2,30.063
89.5,122.9,-8.0,0.87,3.35,41.9,0.916,2.39,6.5,25.536
49.8,364.4,3.6,2.69,-1.27,26.5,0.921,2.53,168.9,25.792
47.4,373.9,10.0,1.98,-3.14,24.4,0.53,2.3,62.8,21.412
123.6,198.7,13.9,2.08,3.78,42.4,0.031,2.6,130.0,24.56
52.8,105.2,17.2,3.22,0.85,16.4,0.019,2.55,68.0,18.835
105.3,260.6,3.7,3.31,-1.94,29.4,0.939,2.52,107.0,27.388
63.2,460.7,16.2,0.77,-3.21,28.8,0.337,2.02,162.6,21.747
35.3,319.8,15.5,2.5,2.55,19.4,0.378,2.69,40.3,21.606
21.2,86.5,5.8,3.95,4.43,26.8,0.47,2.3,134.5,21.48
79.9,341.4,31.5,2.22,-1.31,36.7,0.266,2.11,180.2,23.099
127.3,213.6,17.3,0.83,4.56,26.0,0.59,2.6,180.7,26.978
60.6,295.8,6.6,1.57,-2.62,24.3,0.785,2.39,179.4,22.873
59.3,367.0,37.4,1.06,-0.6,38.5,0.257,2.03,106.1,22.561
57.9,257.5,32.3,0.63,4.68,44.7,0.743,2.63,154.7,23.029
77.3,407.0,39.1,1.89,3.58,38.4,0.672,2.35,92.1,26.704
68.5,361.1,24.6,2.7,-1.48,40.4,0.526,2.6,94.7,22.126
116.8,307.5,8.9,0.36,-3.41,43.2,0.325,2.6,60.4,20.721
75.6,75.4,4.0,3.02,-4.45,39.1,0.873,2.08,60.6,22.13
75.9,418.0,23.2,4.97,5.89,44.4,0.403,2.49,12.4,26.292
35.2,468.0,39.0,4.82,-4.02,37.4,0.375,2.29,108.6,23.377
128.1,68.5,21.3,4.15,-3.51,34.8,0.641,2.44,65.2,22.901
47.5,244.1,34.1,1.33,-1.91,35.8,0.92,2.07,41.6,19.082
28.1,129.4,6.5,0.11,0.79,42.0,0.508,2.47,28.7,16.519
92.9,377.3,10.3,4.17,5.27,35.5,0.723,2.62,72.7,29.046
85.5,360.8,35.3,0.28,-1.78,37.8,0.457,2.79,180.3,21.6
65.7,70.4,27.8,1.03,2.07,21.5,0.219,2.26,105.7,18.436
66.4,438.5,39.1,2.72,-3.83,42.4,0.124,2.12,113.6,22.328
106.4,90.5,28.7,0.89,1.04,28.4,0.136,2.29,15.6,18.725
41.5,398.6,12.4,4.17,-2.69,19.8,0.021,2.02,106.4,21.586
110.2,228.5,16.6,3.89,-2.25,39.0,0.553,2.33,135.2,24.71
91.4,164.1,35.0,3.78,-0.23,25.7,0.131,2.73,34.4,22.481
66.1,79.1,17.6,4.08,4.9,20.5,0.866,2.16,196.8,27.291
70.4,83.8,2.8,1.1,4.67,22.7,0.983,2.38,183.4,25.888
48.2,330.9,11.8,3.64,0.39,16.0,0.496,2.46,198.7,26.437
102.7,275.2,15.8,1.78,-3.46,17.7,0.45,2.14,75.3,22.808
76.4,61.0,-5.2,3.33,-1.35,32.8,0.348,2.26,165.3,22.261
55.3,56.3,27.2,0.61,1.57,41.0,0.638,2.73,69.1,17.367
85.6,36.2,-4.5,3.53,6.3,28.5,0.608,2.24,151.1,27.443
129.5,371.9,10.2,4.86,7.59,33.8,0.343,2.51,189.8,33.12
67.9,355.9,30.2,0.22,3.29,39.3,0.343,2.11,35.2,21.844
121.3,29.2,13.4,0.47,-0.44,25.7,0.645,2.54,32.4,19.581
58.0,280.1,32.1,0.62,4.01,34.6,0.555,2.22,25.4,22.99
26.0,42.3,7.1,2.15,-0.63,25.5,0.719,2.19,160.7,20.287
42.5,451.9,37.9,1.45,3.13,34.3,0.941,2.1,135.0,27.131
66.1,453.6,0.5,4.03,-1.83,21.5,0.78,2.04,106.9,27.622
44.2,349.1,-8.1,2.37,-1.53,44.3,0.304,2.77,155.9,23.172
20.0,463.1,33.6,2.42,-4.02,17.3,0.759,2.33,170.7,22.459
120.7,405.7,27.6,3.59,0.46,30.2,0.45,2.62,190.2,29.734
112.8,414.3,1.6,1.81,3.04,23.6,0.778,2.74,44.2,28.056
101.7,284.9,39.2,1.77,5.25,33.0,0.887,2.16,91.1,29.321
38.5,153.0,15.1,3.78,5.53,27.8,0.25,2.7,185.0,23.771
33.2,108.9,37.6,3.9,7.9,24.2,0.239,2.57,95.0,24.466
27.4,163.6,15.3,0.07,-3.86,22.5,0.433,2.46,100.1,15.31
99.6,314.2,13.6,0.72,1.41,20.5,0.052,2.65,188.8,22.872
122.2,86.3,12.5,1.07,1.78,38.5,0.686,2.09,148.3,26.224
67.4,129.3,6.7,1.76,5.46,21.7,0.75,2.21,112.6,24.242
33.1,234.0,16.7,1.46,-1.54,38.2,0.345,2.1,74.7,18.74
76.4,116.5,12.6,3.34,-4.1,29.6,0.465,2.72,183.5,20.145
58.4,294.3,-8.2,4.14,-0.92,17.2,0.59,2.08,6.7,26.654
61.2,461.6,3.0,0.96,7.79,20.0,0.074,2.78,67.6,26.274
88.3,374.0,0.7,2.81,6.69,41.8,0.711,2.09,189.5,30.811
99.1,333.2,33.4,1.84,0.14,33.1,0.527,2.53,102.1,23.494
32.2,291.4,19.9,2.53,6.39,20.5,0.624,2.53,126.7,24.109
23.9,244.0,28.2,3.1,-4.57,36.1,0.724,2.74,108.9,18.251
129.4,93.3,37.8,4.47,-0.92,39.7,0.676,2.26,82.5,26.384
45.6,447.4,22.2,0.96,4.45,24.9,0.095,2.27,134.7,23.183
25.9,124.3,39.1,0.44,-2.12,31.7,0.783,2.68,154.5,16.561
40.9,45.7,5.6,3.14,-2.42,23.8,0.61,2.78,76.1,19.083
24.3,375.0,-0.7,1.97,6.2,17.4,0.715,2.02,120.2,26.661
63.1,87.8,10.2,0.81,3.01,27.0,0.262,2.51,21.1,18.821
108.3,185.9,13.5,0.59,7.86,37.5,0.221,2.19,111.8,24.578
57.5,14.1,34.8,2.79,-3.25,28.8,0.826,2.58,150.8,20.395
68.9,68.5,18.0,1.5,-0.37,27.2,0.39,2.62,119.1,18.268
94.3,86.6,4.6,4.99,-0.95,26.0,0.575,2.61,176.3,23.767
76.0,27.2,27.1,2.03,6.44,28.8,0.552,2.35,60.8,22.746
114.8,328.3,15.3,1.06,-1.68,24.5,0.585,2.13,100.9,23.908
115.3,418.5,-1.9,3.14,-0.41,33.4,0.07,2.47,22.1,27.267
21.1,186.7,18.8,1.22,-3.14,16.9,0.302,2.63,141.5,16.68
105.6,437.3,35.6,2.47,5.08,39.2,0.066,2.73,91.4,26.694
70.7,106.7,32.1,2.41,-1.91,20.2,0.48,2.36,108.4,19.458
128.8,162.7,19.3,2.27,-4.11,34.0,0.902,2.2,30.0,22.43
73.2,75.4,8.9,3.98,0.66,28.5,0.389,2.1,199.5,22.982
128.6,310.3,-5.7,1.08,0.09,38.2,0.782,2.64,155.5,29.586
103.0,209.9,13.5,4.52,-2.69,39.8,0.287,2.43,83.1,22.848
47.3,306.6,27.6,3.96,-3.26,21.1,0.856,2.54,116.1,23.905
79.2,380.8,8.0,1.67,6.66,35.3,0.42,2.13,125.6,26.405
129.1,272.9,1.8,0.9,-4.12,20.7,0.355,2.01,192.3,23.513
114.3,313.8,36.6,1.4,-3.71,18.7,0.697,2.77,154.8,23.574
30.7,467.6,31.1,1.66,-1.81,42.9,0.513,2.65,73.2,21.133
97.7,149.5,21.9,2.78,7.39,19.9,0.337,2.32,195.7,27.244
58.0,179.6,-3.2,0.23,-3.89,21.8,0.058,2.37,63.9,18.082
20.8,358.9,-2.8,4.57,5.61,18.9,0.167,2.74,117.5,27.841
64.4,305.7,-4.8,0.49,6.6,29.1,0.772,2.17,141.6,27.524
45.8,89.3,20.8,1.4,-0.09,42.6,0.921,2.64,57.9,19.263
110.1,188.1,-4.2,0.55,-1.18,22.9,0.169,2.01,191.5,25.322
57.1,233.9,32.1,1.28,3.81,31.3,0.569,2.7,47.1,22.633
111.0,209.7,39.6,4.19,4.13,27.3,0.034,2.47,91.1,25.531
20.1,89.1,8.3,3.08,5.14,25.1,0.291,2.38,40.1,18.854
53.9,462.2,12.7,1.14,5.8,32.2,0.449,2.57,175.6,25.76
46.5,381.2,25.6,4.36,-1.51,31.8,0.736,2.05,48.2,24.221
45.7,240.7,36.9,4.0,3.93,25.8,0.044,2.16,11.8,23.688
27.5,340.0,34.7,3.77,-3.25,40.5,0.781,2.33,12.6,20.518
40.6,448.6,-7.1,4.24,1.64,16.6,0.203,2.49,85.7,27.75
81.1,68.1,-1.5,3.1,2.97,17.6,0.76,2.12,106.9,25.503
52.0,125.2,27.7,2.51,-2.9,44.7,0.625,2.3,13.1,18.158
65.9,271.4,24.4,1.87,-4.01,37.4,0.34,2.21,23.1,18.288
61.5,399.5,-3.3,1.12,-2.47,39.1,0.724,2.52,24.0,23.19
116.3,18.1,15.1,2.79,0.47,33.1,0.236,2.74,135.4,21.241
119.6,492.0,29.0,4.45,6.54,27.6,0.22,2.13,63.5,30.466
74.2,227.5,0.9,2.97,1.91,33.9,0.062,2.15,114.7,24.406
56.3,179.6,33.6,4.6,4.73,17.8,0.393,2.48,19.4,25.452
31.7,146.4,-7.4,1.78,-2.74,37.7,0.098,2.36,179.0,18.484
124.9,87.2,29.1,3.48,-3.62,31.2,0.42,2.57,64.4,22.317
26.6,395.8,20.8,3.24,-1.88,43.7,0.01,2.23,156.7,20.052
52.7,477.7,5.8,3.35,-0.92,34.1,0.155,2.44,166.2,23.455
52.8,206.8,26.0,3.23,2.13,19.6,0.932,2.31,197.6,25.232
55.2,476.2,29.1,1.11,6.46,29.3,0.796,2.23,149.5,28.059
38.1,411.9,36.7,0.72,0.54,16.7,0.236,2.58,91.3,20.089
106.1,240.5,8.4,4.89,1.74,37.4,0.718,2.64,34.8,28.167
33.5,337.0,24.3,0.23,-4.94,30.1,0.668,2.26,14.3,15.919
89.8,217.5,20.1,2.34,-4.57,26.1,0.177,2.5,177.8,19.855
33.6,279.4,16.3,2.13,-3.91,44.1,0.371,2.14,92.1,17.441
27.8,29.0,34.5,1.8,4.09,43.2,0.914,2.63,151.2,21.843
120.0,348.1,-9.8,3.91,1.32,43.6,0.739,2.23,101.8,30.79
40.9,26.4,4.1,3.73,-2.49,21.6,0.76,2.14,176.5,22.063
110.3,408.5,16.9,4.53,2.7,36.9,0.564,2.75,151.2,29.875
79.9,412.5,-1.1,1.98,2.08,43.4,0.666,2.34,21.7,25.629
28.6,118.5,35.4,2.82,-3.85,32.1,0.509,2.51,151.7,17.708
125.1,161.8,22.4,4.46,3.33,21.4,0.741,2.65,57.0,28.03
47.2,240.7,13.9,4.97,4.97,39.5,0.733,2.55,155.7,27.242
114.6,298.3,30.7,4.85,-1.27,41.4,0.031,2.45,190.0,25.318
38.6,143.7,12.5,3.59,3.94,36.1,0.632,2.3,186.4,24.386
113.9,296.2,17.9,0.72,-2.4,23.8,0.63,2.73,29.4,22.064
21.5,148.9,-9.9,0.12,4.84,20.7,0.067,2.11,15.7,20.906
76.3,27.7,8.3,4.13,6.85,33.7,0.41,2.71,156.5,24.222
104.6,1.3,-3.1,4.2,0.74,29.5,0.899,2.57,143.4,26.593
122.8,50.6,24.5,3.73,-1.82,35.1,0.953,2.46,39.4,24.007
120.0,396.1,14.0,1.4,0.19,18.4,0.782,2.26,138.5,28.058
110.2,480.7,5.1,3.2,-1.75,19.1,0.151,2.12,8.0,26.468
117.7,213.5,13.4,1.58,-4.98,25.9,0.375,2.35,128.1,23.017
41.9,256.3,0.5,2.25,3.46,22.8,0.183,2.63,167.3,23.975
51.3,73.4,36.3,1.91,-4.45,33.6,0.652,2.6,130.2,18.154
51.8,275.5,-7.3,4.57,-2.26,26.0,0.773,2.52,17.8,25.442
61.5,72.3,33.3,1.17,4.39,35.5,0.884,2.79,198.2,23.136
63.3,305.6,15.6,2.89,3.65,38.1,0.861,2.78,74.4,25.301
79.9,466.6,20.9,1.8,-4.05,20.6,0.099,2.32,79.2,23.152
37.6,97.8,5.1,3.32,3.58,42.6,0.126,2.15,21.5,20.143
96.0,382.3,38.3,2.82,7.1,38.6,0.91,2.37,37.6,31.183
38.4,11.8,4.1,4.62,-4.03,33.8,0.844,2.68,57.9,20.747
54.1,187.7,19.4,0.51,0.4,42.3,0.46,2.37,160.8,19.986
75.4,55.4,39.7,1.1,4.48,23.0,0.43,2.27,139.9,22.476
107.6,176.2,34.1,3.83,3.68,27.7,0.553,2.59,118.8,26.525
101.3,86.8,16.8,1.84,-2.06,17.6,0.597,2.52,173.5,21.417
91.0,186.7,39.5,0.83,-2.88,28.7,0.254,2.77,199.6,20.536
37.1,208.8,25.1,2.52,5.2,30.2,0.404,2.44,80.0,23.789
80.2,150.3,0.4,3.26,7.43,33.5,0.62,2.77,81.3,27.659
29.6,328.3,10.3,0.22,4.98,16.9,0.206,2.23,148.5,21.677
61.5,459.4,6.7,1.46,7.52,16.0,0.999,2.69,130.6,29.632
65.5,200.3,7.2,4.05,2.86,27.6,0.283,2.28,7.6,23.309
24.4,96.2,28.0,2.6,7.08,20.7,0.552,2.65,132.8,21.404
50.1,135.4,19.2,0.18,3.98,37.8,0.554,2.74,145.3,19.511
125.1,427.0,-8.1,1.41,6.82,35.1,0.451,2.5,197.3,32.874
124.9,285.8,33.9,3.2,-2.9,24.8,0.242,2.58,119.4,26.805
58.8,227.5,4.8,1.0,5.6,16.4,0.565,2.77,138.5,25.042
24.7,74.8,39.9,4.14,-2.44,20.5,0.091,2.3,158.8,17.961
39.7,224.9,37.7,3.38,-4.64,35.8,0.387,2.41,23.7,17.152
63.1,139.2,37.0,2.36,1.73,44.7,0.224,2.72,148.3,19.617
124.3,471.6,30.6,4.58,-0.86,24.8,0.124,2.54,111.6,29.479
35.5,442.0,1.0,1.96,-4.43,39.1,0.925,2.7,24.5,20.653
104.0,42.0,16.6,1.18,7.74,41.0,0.7,2.49,135.6,26.329
32.0,258.3,1.2,3.31,3.66,16.4,0.169,2.59,50.7,23.245
127.9,112.5,3.0,2.87,6.72,42.5,0.949,2.01,109.9,30.456
62.0,205.4,20.5,1.68,7.99,29.0,0.216,2.27,59.8,22.665
105.3,438.4,-8.0,1.72,0.1,43.9,0.236,2.62,25.4,27.244
57.7,263.8,38.5,1.99,-1.69,31.2,0.133,2.32,53.9,20.137
89.0,167.1,35.9,1.46,-2.61,22.1,0.728,2.29,90.6,22.508
41.1,103.9,9.0,3.55,1.7,44.2,0.571,2.76,101.4,20.291
36.1,400.2,15.8,3.26,2.88,22.3,0.058,2.44,34.0,23.214
123.2,312.3,13.3,2.2,1.14,41.5,0.025,2.15,67.6,25.667
120.9,234.0,34.1,1.99,0.03,20.2,0.533,2.38,172.6,26.596
117.6,108.7,24.4,1.83,-2.81,35.2,0.652,2.41,182.5,21.684
88.8,167.1,3.9,1.42,0.74,27.3,0.823,2.79,109.4,23.883
108.9,479.9,12.3,0.43,-3.89,44.2,0.478,2.57,100.6,23.351
27.6,260.0,11.4,1.34,6.25,20.5,0.677,2.42,118.4,25.018
56.8,200.3,38.0,1.61,-4.39,27.3,0.734,2.35,46.8,19.741
54.5,260.7,-1.2,2.74,-0.05,34.2,0.613,2.73,198.7,25.31
89.9,389.5,-5.5,3.87,-3.7,44.3,0.352,2.52,150.3,26.753
59.2,170.1,34.0,1.98,5.07,24.1,0.132,2.28,51.6,20.82
36.3,89.4,34.8,4.72,-0.93,26.9,0.648,2.37,58.1,21.698
85.6,292.5,33.6,4.14,-3.53,28.9,0.769,2.22,131.4,25.417
109.6,332.6,15.5,4.92,1.91,22.6,0.19,2.77,68.0,28.583
62.0,356.4,23.0,4.38,6.91,39.5,0.495,2.56,74.3,26.51
34.5,441.0,18.2,3.08,6.81,17.8,0.397,2.31,157.3,26.755
41.6,185.6,-6.5,2.99,-1.75,36.1,0.206,2.15,57.1,21.643
46.1,37.7,19.8,0.65,4.36,31.0,0.245,2.14,142.5,20.328
53.0,479.2,-9.3,3.61,-4.61,22.3,0.238,2.38,187.3,26.057
90.7,217.5,6.2,3.0,-3.29,29.8,0.419,2.37,29.2,21.479
86.1,311.6,36.6,2.53,1.49,39.9,0.39,2.33,33.1,24.249
96.6,333.2,5.2,3.47,-2.03,28.4,0.554,2.68,188.9,25.751
59.9,273.3,37.0,2.22,5.38,18.7,0.093,2.78,44.7,23.786
110.6,102.6,2.5,2.62,7.1,16.2,0.581,2.28,9.1,27.246
